Wavelength (nm),Transmittance
10400,0.1158439
10410,0.1160373
10420,0.1162308
10430,0.1164244
10440,0.116618
10450,0.1168117
10460,0.1170055
10470,0.1171993
10480,0.1173932
10490,0.1175872
10500,0.1177813
10510,0.1179754
10520,0.1181696
10530,0.1183639
10540,0.1185582
10550,0.1187526
10560,0.1189471
10570,0.1191417
10580,0.1193363
10590,0.119531
10600,0.1197257
10610,0.1199205
10620,0.1201154
10630,0.1203104
10640,0.1205054
10650,0.1207005
10660,0.1208957
10670,0.1210909
10680,0.1212862
10690,0.1214816
10700,0.121677
10710,0.1218725
10720,0.122068
10730,0.1222637
10740,0.1224593
10750,0.1226551
10760,0.1228509
10770,0.1230468
10780,0.1232428
10790,0.1234388
10800,0.1236349
10810,0.123831
10820,0.1240272
10830,0.1242235
10840,0.1244198
10850,0.1246162
10860,0.1248127
10870,0.1250092
10880,0.1252058
10890,0.1254025
10900,0.1255992
10910,0.125796
10920,0.1259928
10930,0.1261897
10940,0.1263867
10950,0.1265837
10960,0.1267808
10970,0.1269779
10980,0.1271751
10990,0.1273724
11000,0.1275698
11010,0.1277672
11020,0.1279646
11030,0.1281621
11040,0.1283597
11050,0.1285573
11060,0.128755
11070,0.1289528
11080,0.1291506
11090,0.1293484
11100,0.1295464
11110,0.1297444
11120,0.1299424
11130,0.1301405
11140,0.1303387
11150,0.1305369
11160,0.1307352
11170,0.1309335
11180,0.1311319
11190,0.1313303
11200,0.1315288
11210,0.1317274
11220,0.131926
11230,0.1321247
11240,0.1323234
11250,0.1325222
11260,0.1327211
11270,0.13292
11280,0.1331189
11290,0.1333179
11300,0.133517
11310,0.1337161
11320,0.1339153
11330,0.1341145
11340,0.1343138
11350,0.1345131
11360,0.1347125
11370,0.134912
11380,0.1351115
11390,0.135311
11400,0.1355106
11410,0.1357103
11420,0.13591
11430,0.1361097
11440,0.1363096
11450,0.1365094
11460,0.1367093
11470,0.1369093
11480,0.1371094
11490,0.1373094
11500,0.1375096
11510,0.1377097
11520,0.13791
11530,0.1381102
11540,0.1383106
11550,0.1385109
11560,0.1387114
11570,0.1389119
11580,0.1391124
11590,0.139313
11600,0.1395136
11610,0.1397143
11620,0.139915
11630,0.1401158
11640,0.1403166
11650,0.1405175
11660,0.1407184
11670,0.1409194
11680,0.1411204
11690,0.1413215
11700,0.1415226
11710,0.1417238
11720,0.141925
11730,0.1421263
11740,0.1423276
11750,0.1425289
11760,0.1427303
11770,0.1429318
11780,0.1431332
11790,0.1433348
11800,0.1435364
11810,0.143738
11820,0.1439397
11830,0.1441414
11840,0.1443432
11850,0.144545
11860,0.1447469
11870,0.1449488
11880,0.1451507
11890,0.1453527
11900,0.1455547
11910,0.1457568
11920,0.1459589
11930,0.1461611
11940,0.1463633
11950,0.1465656
11960,0.1467679
11970,0.1469702
11980,0.1471726
11990,0.147375
12000,0.1475775
12010,0.14778
12020,0.1479826
12030,0.1481852
12040,0.1483878
12050,0.1485905
12060,0.1487932
12070,0.148996
12080,0.1491988
12090,0.1494016
12100,0.1496045
12110,0.1498074
12120,0.1500104
12130,0.1502134
12140,0.1504165
12150,0.1506195
12160,0.1508227
12170,0.1510259
12180,0.1512291
12190,0.1514323
12200,0.1516356
12210,0.1518389
12220,0.1520423
12230,0.1522457
12240,0.1524491
12250,0.1526526
12260,0.1528561
12270,0.1530597
12280,0.1532633
12290,0.1534669
12300,0.1536706
12310,0.1538743
12320,0.154078
12330,0.1542818
12340,0.1544856
12350,0.1546895
12360,0.1548933
12370,0.1550973
12380,0.1553012
12390,0.1555052
12400,0.1557093
12410,0.1559133
12420,0.1561175
12430,0.1563216
12440,0.1565258
12450,0.15673
12460,0.1569342
12470,0.1571385
12480,0.1573428
12490,0.1575472
12500,0.1577515
12510,0.157956
12520,0.1581604
12530,0.1583649
12540,0.1585694
12550,0.158774
12560,0.1589786
12570,0.1591832
12580,0.1593878
12590,0.1595925
12600,0.1597972
12610,0.160002
12620,0.1602068
12630,0.1604116
12640,0.1606164
12650,0.1608213
12660,0.1610262
12670,0.1612311
12680,0.1614361
12690,0.1616411
12700,0.1618462
12710,0.1620512
12720,0.1622563
12730,0.1624614
12740,0.1626666
12750,0.1628718
12760,0.163077
12770,0.1632823
12780,0.1634875
12790,0.1636928
12800,0.1638982
12810,0.1641035
12820,0.1643089
12830,0.1645143
12840,0.1647198
12850,0.1649253
12860,0.1651308
12870,0.1653363
12880,0.1655419
12890,0.1657475
12900,0.1659531
12910,0.1661587
12920,0.1663644
12930,0.1665701
12940,0.1667758
12950,0.1669816
12960,0.1671874
12970,0.1673932
12980,0.167599
12990,0.1678049
13000,0.1680108
13010,0.1682167
13020,0.1684227
13030,0.1686286
13040,0.1688346
13050,0.1690406
13060,0.1692467
13070,0.1694527
13080,0.1696588
13090,0.169865
13100,0.1700711
13110,0.1702773
13120,0.1704835
13130,0.1706897
13140,0.1708959
13150,0.1711022
13160,0.1713085
13170,0.1715148
13180,0.1717211
13190,0.1719275
13200,0.1721339
13210,0.1723403
13220,0.1725467
13230,0.1727532
13240,0.1729596
13250,0.1731661
13260,0.1733727
13270,0.1735792
13280,0.1737858
13290,0.1739923
13300,0.174199
13310,0.1744056
13320,0.1746122
13330,0.1748189
13340,0.1750256
13350,0.1752323
13360,0.1754391
13370,0.1756458
13380,0.1758526
13390,0.1760594
13400,0.1762662
13410,0.176473
13420,0.1766799
13430,0.1768868
13440,0.1770937
13450,0.1773006
13460,0.1775075
13470,0.1777145
13480,0.1779215
13490,0.1781285
13500,0.1783355
13510,0.1785425
13520,0.1787495
13530,0.1789566
13540,0.1791637
13550,0.1793708
13560,0.1795779
13570,0.1797851
13580,0.1799922
13590,0.1801994
13600,0.1804066
13610,0.1806138
13620,0.180821
13630,0.1810283
13640,0.1812355
13650,0.1814428
13660,0.1816501
13670,0.1818574
13680,0.1820647
13690,0.1822721
13700,0.1824795
13710,0.1826868
13720,0.1828942
13730,0.1831016
13740,0.183309
13750,0.1835165
13760,0.1837239
13770,0.1839314
13780,0.1841389
13790,0.1843464
13800,0.1845539
13810,0.1847614
13820,0.184969
13830,0.1851765
13840,0.1853841
13850,0.1855917
13860,0.1857993
13870,0.1860069
13880,0.1862145
13890,0.1864221
13900,0.1866298
13910,0.1868374
13920,0.1870451
13930,0.1872528
13940,0.1874605
13950,0.1876682
13960,0.1878759
13970,0.1880837
13980,0.1882914
13990,0.1884992
14000,0.188707
14010,0.1889147
14020,0.1891225
14030,0.1893303
14040,0.1895382
14050,0.189746
14060,0.1899538
14070,0.1901617
14080,0.1903696
14090,0.1905774
14100,0.1907853
14110,0.1909932
14120,0.1912011
14130,0.191409
14140,0.191617
14150,0.1918249
14160,0.1920328
14170,0.1922408
14180,0.1924488
14190,0.1926567
14200,0.1928647
14210,0.1930727
14220,0.1932807
14230,0.1934887
14240,0.1936967
14250,0.1939047
14260,0.1941128
14270,0.1943208
14280,0.1945289
14290,0.1947369
14300,0.194945
14310,0.1951531
14320,0.1953612
14330,0.1955693
14340,0.1957774
14350,0.1959855
14360,0.1961936
14370,0.1964017
14380,0.1966098
14390,0.1968179
14400,0.1970261
14410,0.1972342
14420,0.1974424
14430,0.1976505
14440,0.1978587
14450,0.1980669
14460,0.198275
14470,0.1984832
14480,0.1986914
14490,0.1988996
14500,0.1991078
14510,0.199316
14520,0.1995242
14530,0.1997324
14540,0.1999406
14550,0.2001489
14560,0.2003571
14570,0.2005653
14580,0.2007735
14590,0.2009818
14600,0.20119
14610,0.2013983
14620,0.2016065
14630,0.2018148
14640,0.202023
14650,0.2022313
14660,0.2024396
14670,0.2026478
14680,0.2028561
14690,0.2030644
14700,0.2032726
14710,0.2034809
14720,0.2036892
14730,0.2038975
14740,0.2041058
14750,0.2043141
14760,0.2045224
14770,0.2047307
14780,0.2049389
14790,0.2051472
14800,0.2053555
14810,0.2055638
14820,0.2057721
14830,0.2059804
14840,0.2061887
14850,0.206397
14860,0.2066053
14870,0.2068136
14880,0.207022
14890,0.2072303
14900,0.2074386
14910,0.2076469
14920,0.2078552
14930,0.2080635
14940,0.2082718
14950,0.2084801
14960,0.2086884
14970,0.2088967
14980,0.209105
14990,0.2093133
15000,0.2095216
15010,0.2097299
15020,0.2099382
15030,0.2101465
15040,0.2103548
15050,0.2105631
15060,0.2107714
15070,0.2109797
15080,0.211188
15090,0.2113963
15100,0.2116046
15110,0.2118129
15120,0.2120212
15130,0.2122294
15140,0.2124377
15150,0.212646
15160,0.2128543
15170,0.2130625
15180,0.2132708
15190,0.2134791
15200,0.2136873
15210,0.2138956
15220,0.2141038
15230,0.2143121
15240,0.2145204
15250,0.2147286
15260,0.2149368
15270,0.2151451
15280,0.2153533
15290,0.2155615
15300,0.2157698
15310,0.215978
15320,0.2161862
15330,0.2163944
15340,0.2166026
15350,0.2168108
15360,0.217019
15370,0.2172272
15380,0.2174354
15390,0.2176436
15400,0.2178517
15410,0.2180599
15420,0.2182681
15430,0.2184763
15440,0.2186844
15450,0.2188926
15460,0.2191007
15470,0.2193088
15480,0.219517
15490,0.2197251
15500,0.2199332
15510,0.2201413
15520,0.2203494
15530,0.2205575
15540,0.2207656
15550,0.2209737
15560,0.2211817
15570,0.2213898
15580,0.2215979
15590,0.2218059
15600,0.222014
15610,0.222222
15620,0.22243
15630,0.222638
15640,0.2228461
15650,0.2230541
15660,0.2232621
15670,0.2234701
15680,0.2236781
15690,0.223886
15700,0.224094
15710,0.224302
15720,0.2245099
15730,0.2247178
15740,0.2249258
15750,0.2251337
15760,0.2253416
15770,0.2255495
15780,0.2257574
15790,0.2259652
15800,0.2261731
15810,0.226381
15820,0.2265888
15830,0.2267967
15840,0.2270045
15850,0.2272123
15860,0.2274201
15870,0.2276279
15880,0.2278357
15890,0.2280435
15900,0.2282513
15910,0.228459
15920,0.2286668
15930,0.2288745
15940,0.2290823
15950,0.22929
15960,0.2294977
15970,0.2297054
15980,0.229913
15990,0.2301207
16000,0.2303283
16010,0.230536
16020,0.2307436
16030,0.2309512
16040,0.2311588
16050,0.2313664
16060,0.231574
16070,0.2317816
16080,0.2319891
16090,0.2321967
16100,0.2324042
16110,0.2326118
16120,0.2328193
16130,0.2330268
16140,0.2332342
16150,0.2334417
16160,0.2336492
16170,0.2338566
16180,0.234064
16190,0.2342714
16200,0.2344788
16210,0.2346862
16220,0.2348936
16230,0.2351009
16240,0.2353083
16250,0.2355156
16260,0.2357229
16270,0.2359302
16280,0.2361375
16290,0.2363448
16300,0.236552
16310,0.2367593
16320,0.2369665
16330,0.2371737
16340,0.2373809
16350,0.2375881
16360,0.2377953
16370,0.2380024
16380,0.2382096
16390,0.2384167
16400,0.2386238
16410,0.2388309
16420,0.2390379
16430,0.239245
16440,0.239452
16450,0.2396591
16460,0.2398661
16470,0.2400731
16480,0.24028
16490,0.240487
16500,0.2406939
16510,0.2409009
16520,0.2411078
16530,0.2413147
16540,0.2415215
16550,0.2417284
16560,0.2419352
16570,0.242142
16580,0.2423489
16590,0.2425557
16600,0.2427624
16610,0.2429692
16620,0.2431759
16630,0.2433826
16640,0.2435893
16650,0.243796
16660,0.2440027
16670,0.2442093
16680,0.244416
16690,0.2446226
16700,0.2448292
16710,0.2450357
16720,0.2452423
16730,0.2454488
16740,0.2456553
16750,0.2458618
16760,0.2460683
16770,0.2462748
16780,0.2464812
16790,0.2466876
16800,0.246894
16810,0.2471004
16820,0.2473068
16830,0.2475131
16840,0.2477195
16850,0.2479258
16860,0.248132
16870,0.2483383
16880,0.2485445
16890,0.2487508
16900,0.248957
16910,0.2491631
16920,0.2493693
16930,0.2495754
16940,0.2497816
16950,0.2499877
16960,0.2501937
16970,0.2503998
16980,0.2506058
16990,0.2508119
17000,0.2510178
17010,0.2512238
17020,0.2514298
17030,0.2516357
17040,0.2518416
17050,0.2520475
17060,0.2522534
17070,0.2524593
17080,0.2526651
17090,0.2528709
17100,0.2530767
17110,0.2532824
17120,0.2534881
17130,0.2536939
17140,0.2538996
17150,0.2541052
17160,0.2543109
17170,0.2545165
17180,0.2547221
17190,0.2549277
17200,0.2551332
17210,0.2553388
17220,0.2555443
17230,0.2557498
17240,0.2559552
17250,0.2561607
17260,0.2563661
17270,0.2565715
17280,0.2567768
17290,0.2569822
17300,0.2571875
17310,0.2573928
17320,0.2575981
17330,0.2578034
17340,0.2580086
17350,0.2582138
17360,0.258419
17370,0.2586241
17380,0.2588293
17390,0.2590344
17400,0.2592395
17410,0.2594445
17420,0.2596496
17430,0.2598546
17440,0.2600596
17450,0.2602645
17460,0.2604695
17470,0.2606744
17480,0.2608792
17490,0.2610841
17500,0.2612889
17510,0.2614938
17520,0.2616986
17530,0.2619033
17540,0.2621081
17550,0.2623128
17560,0.2625175
17570,0.2627221
17580,0.2629267
17590,0.2631314
17600,0.2633359
17610,0.2635405
17620,0.263745
17630,0.2639495
17640,0.264154
17650,0.2643584
17660,0.2645629
17670,0.2647673
17680,0.2649716
17690,0.265176
17700,0.2653803
17710,0.2655846
17720,0.2657888
17730,0.2659931
17740,0.2661973
17750,0.2664015
17760,0.2666057
17770,0.2668098
17780,0.2670139
17790,0.2672179
17800,0.267422
17810,0.267626
17820,0.26783
17830,0.268034
17840,0.2682379
17850,0.2684418
17860,0.2686457
17870,0.2688495
17880,0.2690534
17890,0.2692571
17900,0.2694609
17910,0.2696647
17920,0.2698684
17930,0.270072
17940,0.2702757
17950,0.2704793
17960,0.2706829
17970,0.2708865
17980,0.27109
17990,0.2712936
18000,0.271497
18010,0.2717005
18020,0.2719039
18030,0.2721073
18040,0.2723107
18050,0.272514
18060,0.2727173
18070,0.2729206
18080,0.2731238
18090,0.2733271
18100,0.2735303
18110,0.2737334
18120,0.2739365
18130,0.2741396
18140,0.2743427
18150,0.2745457
18160,0.2747488
18170,0.2749517
18180,0.2751547
18190,0.2753576
18200,0.2755605
18210,0.2757633
18220,0.2759662
18230,0.276169
18240,0.2763718
18250,0.2765745
18260,0.2767772
18270,0.2769799
18280,0.2771825
18290,0.2773851
18300,0.2775877
18310,0.2777903
18320,0.2779928
18330,0.2781953
18340,0.2783977
18350,0.2786002
18360,0.2788026
18370,0.2790049
18380,0.2792072
18390,0.2794095
18400,0.2796118
18410,0.279814
18420,0.2800163
18430,0.2802184
18440,0.2804206
18450,0.2806227
18460,0.2808248
18470,0.2810268
18480,0.2812288
18490,0.2814308
18500,0.2816328
18510,0.2818347
18520,0.2820366
18530,0.2822384
18540,0.2824402
18550,0.282642
18560,0.2828438
18570,0.2830455
18580,0.2832472
18590,0.2834488
18600,0.2836505
18610,0.2838521
18620,0.2840536
18630,0.2842551
18640,0.2844566
18650,0.2846581
18660,0.2848595
18670,0.2850609
18680,0.2852622
18690,0.2854636
18700,0.2856649
18710,0.2858661
18720,0.2860674
18730,0.2862686
18740,0.2864697
18750,0.2866708
18760,0.2868719
18770,0.287073
18780,0.287274
18790,0.287475
18800,0.2876759
18810,0.2878768
18820,0.2880777
18830,0.2882786
18840,0.2884794
18850,0.2886802
18860,0.2888809
18870,0.2890816
18880,0.2892823
18890,0.2894829
18900,0.2896835
18910,0.2898841
18920,0.2900846
18930,0.2902852
18940,0.2904856
18950,0.2906861
18960,0.2908865
18970,0.2910868
18980,0.2912871
18990,0.2914874
19000,0.2916877
19010,0.2918879
19020,0.2920881
19030,0.2922882
19040,0.2924884
19050,0.2926884
19060,0.2928885
19070,0.2930885
19080,0.2932884
19090,0.2934884
19100,0.2936883
19110,0.2938881
19120,0.294088
19130,0.2942878
19140,0.2944875
19150,0.2946872
19160,0.2948869
19170,0.2950866
19180,0.2952862
19190,0.2954858
19200,0.2956853
19210,0.2958848
19220,0.2960843
19230,0.2962837
19240,0.2964831
19250,0.2966824
19260,0.2968817
19270,0.297081
19280,0.2972803
19290,0.2974795
19300,0.2976786
19310,0.2978778
19320,0.2980769
19330,0.2982759
19340,0.2984749
19350,0.2986739
19360,0.2988729
19370,0.2990718
19380,0.2992706
19390,0.2994695
19400,0.2996683
19410,0.299867
19420,0.3000658
19430,0.3002644
19440,0.3004631
19450,0.3006617
19460,0.3008603
19470,0.3010588
19480,0.3012573
19490,0.3014557
19500,0.3016541
19510,0.3018525
19520,0.3020509
19530,0.3022492
19540,0.3024474
19550,0.3026456
19560,0.3028438
19570,0.303042
19580,0.3032401
19590,0.3034382
19600,0.3036362
19610,0.3038342
19620,0.3040321
19630,0.30423
19640,0.304428
19650,0.3046258
19660,0.3048236
19670,0.3050214
19680,0.3052191
19690,0.3054168
19700,0.3056144
19710,0.305812
19720,0.3060096
19730,0.3062071
19740,0.3064046
19750,0.306602
19760,0.3067994
19770,0.3069968
19780,0.3071941
19790,0.3073914
19800,0.3075887
19810,0.3077859
19820,0.307983
19830,0.3081802
19840,0.3083772
19850,0.3085743
19860,0.3087713
19870,0.3089683
19880,0.3091652
19890,0.3093621
19900,0.309559
19910,0.3097558
19920,0.3099526
19930,0.3101493
19940,0.310346
19950,0.3105426
19960,0.3107392
19970,0.3109358
19980,0.3111323
19990,0.3113288
20000,0.3115252
